,FADAUSDT,FAVAXUSDT,FBNBUSDT,FBTCUSDT,FETHUSDT,FSOLUSDT,FTRXUSDT,FXRPUSDT,FDOGEUSDT,total
2025-02-23 12:00:00,277.46876581641635,257.7033918851917,239.11269900287175,108.26517086345437,183.45173660295598,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,204.09367970583196
2025-02-23 13:00:00,277.46876581641635,257.7033918851917,239.11269900287175,108.26517086345437,183.45173660295598,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,204.09367970583196
2025-02-23 14:00:00,277.46876581641635,257.7033918851917,239.11269900287175,108.26517086345437,183.45173660295598,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,204.09367970583196
2025-02-23 15:00:00,278.63127746370515,257.7033918851917,239.11269900287175,108.26517086345437,183.45173660295598,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,204.2102252500552
2025-02-23 16:00:00,278.63127746370515,257.7033918851917,242.3830366079247,108.26517086345437,179.14858205074088,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,204.1149095055834
2025-02-23 17:00:00,278.63127746370515,257.7033918851917,242.3830366079247,108.26517086345437,179.14858205074088,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,204.1149095055834
2025-02-23 18:00:00,278.63127746370515,257.7033918851917,242.3830366079247,108.26517086345437,179.14858205074088,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,204.1149095055834
2025-02-23 19:00:00,278.63127746370515,257.7033918851917,242.3830366079247,108.26517086345437,179.14858205074088,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,204.1149095055834
2025-02-23 20:00:00,278.63127746370515,257.7033918851917,242.3830366079247,108.26517086345437,179.14858205074088,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,204.1149095055834
2025-02-23 21:00:00,278.63127746370515,257.7033918851917,242.3830366079247,108.26517086345437,179.14858205074088,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,204.1149095055834
2025-02-23 22:00:00,278.63127746370515,257.7033918851917,242.3830366079247,108.26517086345437,179.14858205074088,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,204.1149095055834
2025-02-23 23:00:00,278.63127746370515,257.7033918851917,242.3830366079247,108.26517086345437,179.14858205074088,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,204.1149095055834
2025-02-24 00:00:00,278.63127746370515,257.7033918851917,242.3830366079247,108.26517086345437,179.14858205074088,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,204.1149095055834
2025-02-24 01:00:00,278.63127746370515,257.7033918851917,242.3830366079247,108.26517086345437,179.14858205074088,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,204.1149095055834
2025-02-24 02:00:00,278.63127746370515,257.7033918851917,242.3830366079247,108.26517086345437,179.14858205074088,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,204.1149095055834
2025-02-24 03:00:00,278.63127746370515,257.7033918851917,242.3830366079247,108.26517086345437,179.14858205074088,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,204.1149095055834
2025-02-24 04:00:00,278.63127746370515,257.4741198529323,242.3830366079247,108.26517086345437,179.14858205074088,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,204.09305005975318
2025-02-24 05:00:00,278.63127746370515,257.4741198529323,242.3830366079247,108.26517086345437,179.14858205074088,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,204.09305005975318
2025-02-24 06:00:00,278.63127746370515,257.4741198529323,242.3830366079247,108.26517086345437,177.8342142780687,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,203.96885897131816
2025-02-24 07:00:00,278.63127746370515,257.4741198529323,242.3830366079247,108.26517086345437,177.8342142780687,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,203.96885897131816
2025-02-24 08:00:00,277.17801778563796,257.4741198529323,242.3830366079247,108.26517086345437,177.8342142780687,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,203.82316499872613
2025-02-24 09:00:00,277.17801778563796,257.4741198529323,242.3830366079247,108.26517086345437,177.8342142780687,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,203.82316499872613
2025-02-24 10:00:00,277.17801778563796,257.4741198529323,242.3830366079247,108.26517086345437,177.8342142780687,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,203.82316499872613
2025-02-24 11:00:00,277.17801778563796,257.4741198529323,242.3830366079247,108.26517086345437,177.8342142780687,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,203.82316499872613
2025-02-24 12:00:00,277.05199926255415,256.92994172601357,242.3830366079247,108.26517086345437,177.64024042925982,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,203.74031967991917
2025-02-24 13:00:00,277.05199926255415,256.92994172601357,242.3830366079247,108.26517086345437,177.64024042925982,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,203.74031967991917
2025-02-24 14:00:00,277.05199926255415,256.92994172601357,241.94329682415233,108.26517086345437,177.64024042925982,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,203.69846429747997
2025-02-24 15:00:00,277.05199926255415,256.92994172601357,241.94329682415233,108.26517086345437,177.64024042925982,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,203.69846429747997
2025-02-24 16:00:00,277.05199926255415,256.92994172601357,241.94329682415233,108.26517086345437,177.64024042925982,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,203.69846429747997
2025-02-24 17:00:00,277.05199926255415,256.92994172601357,241.94329682415233,108.26517086345437,177.64024042925982,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,203.69846429747997
2025-02-24 18:00:00,277.05199926255415,256.92994172601357,241.94329682415233,108.26517086345437,177.64024042925982,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,203.69846429747997
2025-02-24 19:00:00,277.05199926255415,256.92994172601357,241.94329682415233,108.26517086345437,177.64024042925982,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,203.69846429747997
